,browser,protocol_entropy_flows,protcol_entropy_packets,max_iats_ul,max_iats_bi,median_bursts_per_flow_dl,min_bursts_per_flow_bytes_bi,quic_occurences_flows,min_size_of_flows_ul_first5,min_size_of_flows_ul_first10,min_size_of_flows_ul_first20
0,0,0.02447294400626527,0.10734734115461574,1.5984180771163925,6.831576120887261,-0.016821264979999192,-0.002224840464533036,0.05782179302141086,1128.3625151371605,327.0083980373169,686.3878408624449
1,0,0.15070085020927876,-0.0019521854651500196,9.234736478185102,0.18684244960126728,1.0051556121283487,-0.028889134405292963,0.06845674164397023,-0.7143253102033654,-11.924213688468662,305.5420970851396
2,0,0.01965691368274012,0.11552627510271363,23.55069737184183,8.263197486104708,-0.035886260790347936,0.028244992085610734,4.535489955049542,337.6826632324312,-3.803649595940199,-4.70406764403858
3,0,-0.026916841805028832,-0.0016158469573171348,12.044552964372624,8.073746349644756,0.041313968443647965,0.0024769973874344616,0.8653058507361979,363.95089592485397,-14.806647496841162,-1.301501712879693
4,0,7.599300550698322e-05,0.04740977019651754,2.008012100035758,1.0556049006003758,0.001321295030208181,0.018226902891095624,22.46443632110488,985.1005002238716,332.22357016629337,300.4573221568632
5,1,0.044907026207374426,0.05009051856511518,-0.09866347542208476,18.55351905108316,-0.05893085885166881,0.9745280558742121,22.356563124734667,334.41909700713256,8.226426287075002,-3.021624555911585
6,0,0.006638941501717899,-0.0040234777713145375,0.4714601292032337,1.1047471630786818,0.46584357370745166,-0.028632938473584068,2.3807095324012915,513.6364991587584,370.32781483304865,297.2868540476466
7,1,0.10368037691961089,-0.0023598993351570986,0.7313053183576635,13.58505556158187,0.5489757209408755,-0.01266688111338324,27.25818977422408,325.8306986218915,581.9577123189343,6.020199099590994
8,0,0.06366706899054808,-0.007578498674250124,15.049719797736454,8.350793617095055,2.045044347585982,-0.018889538096971064,2.147766460241754,341.1354688101439,10.76848768867223,783.9969738609466
9,1,0.16398975007391822,0.06930040658791681,7.751732125962205,11.205361782620798,0.5622162017548865,-0.023138020636334276,0.08741551250506344,562.4523186322539,-10.298995661200797,532.3061062543306
10,1,0.007995361874030132,0.0027530436400809433,14.113917507387882,14.112703176685832,0.9860237476406423,-0.02167438276721957,1.0588974207860014,200.82055188900813,334.5739061599301,4.308682891455588
11,1,0.21850689798536188,0.02020526763769231,1.8881583928131866,34.24900070654737,-0.012101313965346253,1.0523581144559793,2.005481730447722,15.083821846688075,-16.738892594173855,202.0563119837655
12,0,0.1678550446458941,0.0652948921302911,0.22406951379709772,2.1896209246604625,0.9785914247655088,0.013846321055124405,3.4019997803509714,315.23041903091416,580.8743764612337,-5.060423971250157
13,1,0.13651817242657677,0.08304639588100038,8.464399648208582,17.928033062036853,0.9332577337614981,-0.015323617049105528,0.10306958326929606,283.81208847818044,158.9599157797486,330.24031133665846
14,0,-0.0009163416006825783,0.008949767630826042,3.960320752769795,2.4542399257639627,0.5285178070506138,1.0129664468535056,5.8722807617864445,341.0057484569694,319.1037392924041,294.6297100971983
15,1,0.2643326830513463,-0.00071765021286114,2.922333021348026,12.233184419259986,0.46100745419334205,0.9636466465395341,5.747350553595943,509.0103994533841,332.8545217870111,9.123010052411612
