,browser,protocol_entropy_flows,protcol_entropy_packets,max_iats_ul,max_iats_bi,median_bursts_per_flow_dl,min_bursts_per_flow_bytes_bi,quic_occurences_flows,min_size_of_flows_ul_first5,min_size_of_flows_ul_first10,min_size_of_flows_ul_first20
0,0,0.029450280667359018,0.018790876618717568,0.1260304242485923,2.727208554259126,0.039120990557061704,0.0061608365449725986,-0.08337809854156593,341.4329194961954,313.91968955511896,327.96245043063254
1,1,-0.0013946243250448475,0.010442444043369723,6.6428986415920726,6.797473700817175,-0.023558895064733878,0.0022005180855528095,1.4145360355199483,-13.704162624928012,533.5913769560061,-8.985986273689326
2,0,0.0713503977194858,0.04886096291658907,-0.11822355311429839,52.55657166491779,0.9544769452435411,-0.008885525864032448,3.4033482453556365,1193.7272649383922,-2.824781507927522,475.0952146024128
3,0,0.02970899506911104,0.023780624755258203,1.7400819320571852,9.381741165383296,0.40688068698727864,0.9723175730444491,1.7771109286764468,-14.694337911098044,-7.3590148842871725,-2.6325474629378194
4,1,0.04797436783997739,0.0761523295439964,7.9621855665522805,-0.26009376782969773,0.9722703722445065,0.025523022613066472,4.452497255597157,-1.9676030200202725,654.7976777201851,-6.942452040397672
5,0,0.027027867123500263,0.02878513011714547,30.809847363306975,8.203868905633051,-0.0500888273396214,-0.0005575009579758302,4.817596229234972,1072.9423247759826,327.82725426716576,870.9081989020128
6,0,0.1622182475771544,0.007509604033550953,-0.554795978649582,10.59822211610539,0.9668301451629204,0.022406479776563144,2.7187613392272474,582.8031766886212,0.5806206654942814,-11.602240432342404
7,1,-0.0012500283981191282,0.008472881466044115,17.178449496543628,8.874088756676501,0.4846085251679055,1.020199896290815,5.775002429359786,-14.531130036434222,310.2444200525949,239.51009615981127
8,0,-0.002376099574299285,-0.0003809973645581971,3.040868962672351,-0.0922425099578108,-0.029544937607391155,0.019258604720352873,2.460174588967142,613.2002350424348,-7.625544242612188,319.9539390538773
9,1,0.026925877254623615,0.0024102804949134833,2.796653126746911,7.764670739086612,0.48206072619046136,-0.02744464015782274,-0.12063418104423984,531.3063011517938,604.199449115477,300.2752966345725
10,0,-0.0024407921080432343,0.012252248085091151,-0.9116692659211196,6.612606956613275,0.5187780839365234,0.002173445260126499,11.857988738991098,337.82449772158895,316.960373558355,321.53977407338846
11,0,0.09932683346481694,0.027922286140823867,5.442125031333846,2.2702278445078434,0.961593016928196,0.9525121134701227,1.367556557173037,4.036577546008793,-18.806002217939668,338.22993184830614
12,1,0.1214173879697132,0.11955014344919433,5.636103752908085,-0.2413604837419001,-0.00563939181827055,0.0027136551025975716,2.237296243402598,-3.6423013079493503,-3.075457083195992,318.6476293243169
13,1,0.08329515962438445,0.06282729027774508,10.802491049415842,1.422548807091823,1.019957825770037,0.006764211762392588,6.304820188377752,-5.294960776390736,377.0355207795245,1.9937405130525128
14,0,0.06631211272339947,-0.0032415676213039014,8.077870279362484,9.608864462873523,0.4755506402653982,0.9315627952974227,1.3993720203717268,-0.14834132877938028,-3.3923350250662643,-3.7589094207587386
15,1,0.2877070402322769,0.017132449408222748,0.9568390183778457,0.018371602664487507,1.0136508465947258,0.012429566906134839,10.693998185467603,321.28090127940783,566.1844592589359,584.8370948081063
