,browser,protocol_entropy_flows,protcol_entropy_packets,max_iats_ul,max_iats_bi,median_bursts_per_flow_dl,min_bursts_per_flow_bytes_bi,quic_occurences_flows,min_size_of_flows_ul_first5,min_size_of_flows_ul_first10,min_size_of_flows_ul_first20
0,0,-0.0032782574602951927,0.004140031284658468,1.2115943251037287,4.101275243050596,0.024352658326726947,1.0737772208065866,6.584632956329036,-13.393709045722586,338.1937784633082,-10.570044321863529
1,1,0.10828973049348577,0.04042298230444971,4.999054800502837,-0.17008398098034455,0.5201642662686864,0.015669818869043207,5.289928326820179,2.0360273230990664,-3.619397336111449,303.3569862291235
2,1,0.06788763807528139,-0.0014595318735623507,5.579613469669048,-0.6712195672695038,0.37721324748390506,-0.01601671190332627,4.983411289857639,326.88409621215544,19.20926460506392,322.93711013958927
3,1,0.2058757703210065,0.06514214978581012,38.44544015223441,3.2765157588249254,0.9718591259706135,0.01649371582340815,14.82274111691336,564.8294055233765,-13.405783780071094,532.5646896928488
4,0,0.1098555848713985,0.0017629067893528436,13.052136336824969,32.189366403146174,-1.2274759161764754e-05,1.1026694649423472,2.744060861437561,550.8398495894559,748.4163086256583,288.46331945442654
5,1,-0.0011726201627117812,0.007514165533561698,9.526032346643989,3.752821914871295,0.9909379638399067,1.0705216346293172,2.320538144852409,468.8968164602194,1.1690959191811283,308.3775384605555
6,0,-0.0036599933806571888,0.014405860685889043,-0.18569677971937693,1.647143135585295,0.589477740523191,0.005155597465451264,2.1100790099667783,311.6356507481081,309.311436927485,-6.498718932542964
7,0,0.005854650097010708,0.02697882196379239,1.5316585529804774,11.774879582200038,0.5028583125026916,1.000112268581847,0.03454169699906778,604.5614682645187,403.5744937540223,357.404136445709
8,0,0.25317513255429325,0.00843063180007898,5.548034787146698,36.90290713302204,1.1295457502925759,1.0626715224333207,5.311308407805945,246.69110216721754,615.076828522861,-1.8635297087627314
9,1,0.13810376276556835,0.046845060775795186,3.6952186705210113,0.394864668477523,-0.02525049258287038,0.027835551665564322,23.66804275685172,184.6629666491813,20.298664251377737,-11.755526470340554
10,0,0.09862183870098593,0.022789512367871904,2.289467775675136,36.0300078497352,0.0016002617799903871,1.0833013842830586,0.04079026830756249,513.7442322431267,315.01124898378015,445.3476999156234
11,0,0.0040080893309124765,0.13495565542506854,0.7884286286533431,6.144396320165424,-0.00182516237881083,0.0379432381350722,0.9945739022044482,-11.239494428221084,599.8091313044805,358.01331203685015
12,0,0.08463889124657109,0.06330378503252594,2.1683018287984988,0.6457164267436578,1.8839767502272429,1.081069794080255,10.532516560997161,326.9943283643359,-2.0334220548786917,379.97327491287143
13,0,0.07637396774606756,-0.000977852816760581,13.749466302902428,34.360586131641476,-0.02784049639837361,0.9763126516025981,3.939863929409745,260.1464470151284,698.0851256498826,-5.687899046931623
14,1,-0.004003817764542531,0.011119107973684757,9.673464643830444,1.1040993063945164,0.42113250956542114,-0.0046226209095415706,2.3112800353186307,271.6322440124988,731.0526310996181,6.934792362202689
15,0,0.02500888617723615,0.024403928111451773,0.7667451274596753,2.370638960111906,0.9942656190377561,0.004514948714210966,1.3894751722650953,648.2591984986261,-14.697437918361398,213.0180371770336
16,0,-0.0036198116716755348,-0.0005195283834388916,0.8382198126785783,0.30862894583532285,0.4350685945371461,-0.015818879901232357,1.2903230886163273,322.7974123577034,336.50062734090875,687.7558731724962
17,0,0.0005539984590506609,0.01819935093903794,1.9481788800321729,15.114926118800824,1.6429289037939392,1.0500079748633981,0.6841707079041343,486.2727496856055,612.3963631661337,442.38890683626164
18,1,0.02714874002259168,0.023306829751928368,3.087024094392251,1.6277103990636246,-0.02459506037543769,1.0825502898955652,1.9617980195971223,682.7644813319781,328.205469382906,-3.653461441487115
19,1,0.16914365267711295,0.0470696555179911,7.105992312627536,1.1325711098040312,0.9768502993606055,1.054442672711537,2.2722927150674677,619.5362265383757,345.4654689635172,232.55165586764446
20,0,-0.0012739648128349702,0.01407756547192262,4.602762966262614,50.97653156862749,1.8321388995222807,0.0023603758677698686,0.9640004879595582,804.8158311746365,306.66292747960836,-10.381898779089239
21,1,0.03378936246446604,0.07469671291556088,2.7140303408514814,0.5562325333367194,-0.047847412272143244,1.0858099978649935,-0.9900331953853652,-11.670685332978586,921.3342303942813,307.826630434106
22,0,0.09387296301258999,-0.0011465066526194154,1.3886899091460985,0.29099345443158087,2.672683290417274,0.027625068064027022,1.8171752146787645,325.49466343542446,328.9364426274375,-3.591433517413264
23,1,0.11638383538534536,0.01758336224457646,9.564196838803971,8.226671687902572,-0.01042215177458586,0.02637791634233988,6.973729384970584,815.3607397167688,-10.258608584534795,298.30257257691073
24,1,-0.002479755919446646,0.10842648666083003,38.061072751038886,6.091836332201458,1.6676386373456957,0.013729798242528015,-0.14564228931330747,154.9900581270335,19.428681666644103,-6.887693379194488
25,0,0.056234975030383744,0.0073924017685115286,4.034673440624825,6.038698395167669,-0.04522752766469284,0.030771261167826042,1.9426113300457555,7.240104096604172,321.44581028266253,686.1688896256924
26,0,0.21850920714314753,0.021371491068587434,0.607521930176653,8.349947706204366,1.4117071760052813,0.996205520381146,0.7964606946354718,946.122402562691,3.2448191314503254,7.547505072636264
27,1,0.09546177431148112,0.010191344865130816,30.64392827820103,9.179649451931432,0.4367749842591478,1.013857559813719,-0.14316389869966842,971.1775652042263,563.2458339609042,598.2368206869305
28,1,-0.0019489743930318371,0.021369256188243393,9.854338215933646,9.988730898247168,0.9496871941738653,0.9890395043827186,1.6776951622277219,921.8593907196492,781.6462274998865,149.22008029896597
29,1,0.14574517859700759,0.04149870231154944,12.106753453405947,0.8823673695327541,0.4581695342006674,0.020176443506860726,0.5476694626117263,305.24489292883777,-10.525982474252213,518.231749602802
30,1,0.003909547745512943,0.01726566125114808,9.898153129910474,11.07326662353141,0.4091431823578156,0.019050308087485576,0.1696121380878516,631.9659338308505,332.4008422767626,332.1854161289612
31,0,0.16601229893090846,0.010459241813325013,6.980992228809645,22.067886695320503,-0.029483164943010128,0.042599897450724636,2.325485295353923,1258.472569690611,-6.529941667779986,2.381625926536157
32,1,0.1075226797347284,0.01363307158166836,17.191359130307177,1.1471154117785287,1.7811539323648147,0.028075864366470204,1.0008496667508424,340.02489216609314,336.33735234729727,521.4787992608575
33,0,0.046212446510992315,0.029259480358859825,-0.16677246072221164,31.980066768375785,1.3162197161462528,-0.005654030093322591,2.022300863810886,202.75596684420856,520.981133869689,281.5227027788583
34,0,0.0028915525055729398,0.005061132411981595,5.845972538826404,7.130920137517913,-0.03264994488568891,1.080014946329206,1.633189684410464,-13.979951665494681,638.8706169613545,300.4772517723672
35,0,-0.0051287467814337805,0.0220729899137289,1.8160589518370815,2.0841630079914255,0.9715063888724299,0.9644272724281904,2.349543764209339,282.7470721162153,661.5481909784705,342.2996967003726
36,1,0.13559745714771243,0.0018195954654144034,2.3288170047011025,1.0816044989301443,0.41738858488223396,0.04710530369521054,1.9659758244672996,432.2008597915907,9.425455354854911,-5.847185549063191
37,0,0.10094471740877377,0.004519942019790699,7.14140350049579,29.63785875238136,1.0210625883035618,1.0310808967555383,0.7704542119098963,233.58178768108263,328.7110236739436,303.3913083183382
38,0,0.025102444194124218,0.11253078141291363,0.9429766061183416,2.1090369562994598,-0.013443913274201386,1.0460332917387083,11.007495634851217,5.30517489857168,341.94870747099685,-3.0307863802631108
39,1,0.010942684298594872,0.06460083675841359,12.125293510863669,-0.5150914402014382,1.7926804973630563,0.018421717122777043,10.048206705762771,167.95003950581165,-13.423640078164862,0.49548637640276816
40,0,0.05880574823054699,0.04858006468848981,1.9872748878522426,6.6394992803440385,0.9406828482250092,1.0106948583850208,3.6972484044679237,478.772911520526,336.81920183769375,4.111198308614272
41,1,0.11679868274472585,0.01764796180551802,8.203580517899159,0.005938980961457119,0.470012847735603,0.032665521279136606,0.930019658552685,489.12171267660193,691.5956238418759,-8.025038333704893
42,1,0.1118418744257623,0.0094825209495226,7.907319941148535,7.425125437938859,-0.03649386397114071,0.04233223858837595,7.495377133762407,-21.01513721734883,348.50747661718736,-3.657796906743483
43,0,-0.0033581837602875433,0.03566557735132146,1.8067493521976783,3.040709876032036,-0.012730435268245882,0.9995013638864004,1.894775538872476,-11.600664925279405,319.28570342056224,419.9537550042602
44,1,0.2008561465337049,0.030773490326387522,3.1779304602333687,0.3956438092057297,-0.037068815635560345,-0.01824790238371413,2.2173361560089866,465.35630781676883,325.44429369715266,299.7240003769785
45,1,0.08147946779766435,0.04328586253468478,7.8800329291004,0.242144221777572,1.0502856923113686,1.0180661984577404,0.8523813553849524,320.2170998697449,15.324884484388889,316.75033877891445
46,1,0.19574508981142835,0.0109822281857881,10.770361555860564,9.142425784548893,-0.0012310240789484422,0.044969764783231156,18.268068216959307,741.6082761297505,-10.684005323462724,-2.598145980035296
47,1,0.00033446397519529616,0.03430040287910338,6.445358601094689,2.0627424104437213,0.4565215544332163,0.008561759092880886,20.63391303905728,267.14807761703685,678.3189226035901,306.5940520664383
48,0,-0.004246070653232607,0.00023720311183003944,6.83841383236813,16.001929934876085,1.805854331768467,-0.013066680125916458,0.8548492180929357,390.71586191048755,672.6841734724211,-0.9103219672285929
49,1,0.07138452688534566,0.02031384110632012,9.464176401597243,7.36263441685743,2.351179820872308,0.019960737120776943,1.0797882295908479,330.69089962147285,-7.5889409779742,326.21503684825984
50,1,-0.003209316789348416,0.019945753912396766,9.969422263566418,1.7175732201496088,0.016307803970627865,1.0319919069422716,5.65773471340866,-20.654739050167606,10.413787716395706,488.4485420523064
51,0,0.1730020893168451,0.093779695990838,0.08011308375543802,1.4595764134547708,-0.024517963102107996,-0.023425837133242044,3.592850884666834,347.06657993354474,320.0159050951137,3.084173404263688
52,1,0.012187048951753383,0.04869992362559479,20.1248640924656,2.069534106550452,0.017046616980159742,0.007258681271222344,4.070499256904141,973.8225385745784,749.903977761443,300.0310944046954
